id_a,id_b,short_a,short_b,label_a,label_b,same_label,mode_a,mode_b,activity_a,activity_b,clip_cosine,phash_sim,clip_minus_phash
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,94d26614-4322-5882-b6e9-83f76884af64,4dbc4ff2,94d26614,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Browsing files in a folder named '01 Research',0.637718,0.4375,0.200218
61a4072b-3d43-5942-a0c8-798559da0890,e3548dcc-9539-5c64-9769-8a543bacffd1,61a4072b,e3548dcc,ontask,entertainment,0,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.637552,0.53125,0.106302
7b731675-22bc-5aea-97b4-6e4257cc09e7,ea373ba7-f95b-5d22-a163-0df3518581f3,7b731675,ea373ba7,ontask,entertainment,0,guardian,session,browsing files in a directory,watching youtube video,0.636769,0.53125,0.105519
446429a3-e27c-5596-89b7-1cc4f3387044,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,446429a3,bb6bb333,ontask,ontask,1,guardian,session,Viewing sheet music and listening to a song on MuseScore,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.636237,0.65625,-0.020013
710cf89d-f859-593e-a988-988f41bf6b0f,b965f93d-4db1-5564-9979-60b274deb859,710cf89d,b965f93d,ontask,entertainment,0,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",Browsing an adult website with many thumbnail images of adult content.,0.63623,0.515625,0.120605
e308367d-523f-508c-ac1f-7f817ec62188,ea373ba7-f95b-5d22-a163-0df3518581f3,e308367d,ea373ba7,ontask,entertainment,0,guardian,session,reading an article on zenn.dev,watching youtube video,0.635742,0.703125,-0.067383
4c16ed91-10cb-5fcd-90da-79eb1baceb33,5c742c5b-29ee-5b52-8d56-d342cffbf8ea,4c16ed91,5c742c5b,entertainment,ontask,0,guardian,session,reading manga for entertainment,listening to music,0.635558,0.3125,0.323058
82e251b1-4374-54d7-b5aa-60f5774d6a50,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,82e251b1,c1d0b2a7,ontask,process,0,guardian,guardian,editing a resume in Overleaf,"Lock screen with time, date, weather, and wallpaper options",0.635262,0.609375,0.025887
821a192e-e25b-5b99-b812-a92e3c26ede7,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,821a192e,bb6bb333,entertainment,ontask,0,guardian,session,watching a youtube video,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.634963,0.59375,0.041213
37433e1f-7e78-52bb-af11-18977670613a,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,37433e1f,c1d0b2a7,ontask,process,0,guardian,guardian,Using ChatGPT to write an email,"Lock screen with time, date, weather, and wallpaper options",0.634807,0.46875,0.166057
aa018a39-834b-5c92-9d4d-7d262ab0a940,ea373ba7-f95b-5d22-a163-0df3518581f3,aa018a39,ea373ba7,ontask,entertainment,0,guardian,session,Coding and running a script in a terminal,watching youtube video,0.633386,0.453125,0.180261
cace9eff-0bc6-5744-b39c-7c4d64f48c38,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,cace9eff,e2da4cd4,entertainment,ontask,0,guardian,guardian,Watching a YouTube video of someone playing a video game (Expedition 33),browsing a comment section on a website,0.632956,0.4375,0.195456
4c16ed91-10cb-5fcd-90da-79eb1baceb33,e3548dcc-9539-5c64-9769-8a543bacffd1,4c16ed91,e3548dcc,entertainment,entertainment,1,guardian,guardian,reading manga for entertainment,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.631511,0.3125,0.319011
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,5c742c5b,de3069f6,ontask,entertainment,0,session,guardian,listening to music,Watching a video game stream (Baldur's Gate 3),0.631142,0.5,0.131142
8330fdcc-f68b-5c52-9abf-30110fed1bae,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,8330fdcc,c1d0b2a7,process,process,1,guardian,guardian,browsing Google,"Lock screen with time, date, weather, and wallpaper options",0.630876,0.53125,0.099626
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,821a192e-e25b-5b99-b812-a92e3c26ede7,5fa13f9b,821a192e,ontask,entertainment,0,guardian,guardian,The user is browsing files in a folder.,watching a youtube video,0.628817,0.390625,0.238192
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,8330fdcc-f68b-5c52-9abf-30110fed1bae,4dbc4ff2,8330fdcc,ontask,process,0,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,browsing Google,0.628671,0.75,-0.121329
3f304421-40f7-5a0f-88f9-15e514c25442,4c16ed91-10cb-5fcd-90da-79eb1baceb33,3f304421,4c16ed91,ontask,entertainment,0,session,guardian,using ChatGPT,reading manga for entertainment,0.628342,0.1875,0.440842
8d1602df-d44b-56ed-a191-89ccd5740198,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,8d1602df,bb6bb333,entertainment,ontask,0,guardian,session,Watching a YouTube video with subtitles and a streamer in the corner.,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.627552,0.65625,-0.028698
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,7b53754b-34cb-5caa-bd5d-074bf0bff058,4dbc4ff2,7b53754b,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,0.62729,0.4375,0.18979
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,4dbc4ff2,c2c524d7,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.627,0.359375,0.267625
821a192e-e25b-5b99-b812-a92e3c26ede7,b5906b35-2308-5dd5-995c-2c657973ab47,821a192e,b5906b35,entertainment,ontask,0,guardian,guardian,watching a youtube video,Coding on LeetCode,0.625982,0.71875,-0.092768
821a192e-e25b-5b99-b812-a92e3c26ede7,82e251b1-4374-54d7-b5aa-60f5774d6a50,821a192e,82e251b1,entertainment,ontask,0,guardian,guardian,watching a youtube video,editing a resume in Overleaf,0.625798,0.234375,0.391423
7b53754b-34cb-5caa-bd5d-074bf0bff058,821a192e-e25b-5b99-b812-a92e3c26ede7,7b53754b,821a192e,ontask,entertainment,0,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,watching a youtube video,0.625575,0.46875,0.156825
446429a3-e27c-5596-89b7-1cc4f3387044,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,446429a3,5fa13f9b,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,The user is browsing files in a folder.,0.625506,0.484375,0.141131
b6206d50-c064-5090-8102-73c4b04213e5,e3548dcc-9539-5c64-9769-8a543bacffd1,b6206d50,e3548dcc,ontask,entertainment,0,guardian,guardian,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.625448,0.578125,0.047323
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,4dbc4ff2,ad5aaf5f,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,user is interacting with a blocked application or task manager,0.623356,0.71875,-0.095394
61a4072b-3d43-5942-a0c8-798559da0890,cace9eff-0bc6-5744-b39c-7c4d64f48c38,61a4072b,cace9eff,ontask,entertainment,0,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,Watching a YouTube video of someone playing a video game (Expedition 33),0.623329,0.46875,0.154579
821a192e-e25b-5b99-b812-a92e3c26ede7,b6206d50-c064-5090-8102-73c4b04213e5,821a192e,b6206d50,entertainment,ontask,0,guardian,guardian,watching a youtube video,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.622495,0.4375,0.184995
8330fdcc-f68b-5c52-9abf-30110fed1bae,8d1602df-d44b-56ed-a191-89ccd5740198,8330fdcc,8d1602df,process,entertainment,0,guardian,guardian,browsing Google,Watching a YouTube video with subtitles and a streamer in the corner.,0.621649,0.625,-0.003351
94d26614-4322-5882-b6e9-83f76884af64,ea373ba7-f95b-5d22-a163-0df3518581f3,94d26614,ea373ba7,ontask,entertainment,0,guardian,session,Browsing files in a folder named '01 Research',watching youtube video,0.621586,0.515625,0.105961
4c16ed91-10cb-5fcd-90da-79eb1baceb33,8c0d8dba-5ca5-57d3-b833-d15dd082223e,4c16ed91,8c0d8dba,entertainment,entertainment,1,guardian,guardian,reading manga for entertainment,reading a novel,0.621477,0.828125,-0.206648
b965f93d-4db1-5564-9979-60b274deb859,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,b965f93d,c1d0b2a7,entertainment,process,0,guardian,guardian,Browsing an adult website with many thumbnail images of adult content.,"Lock screen with time, date, weather, and wallpaper options",0.621099,0.578125,0.042974
e2da4cd4-88ce-57ef-b228-e44d2babaaaa,ea373ba7-f95b-5d22-a163-0df3518581f3,e2da4cd4,ea373ba7,ontask,entertainment,0,guardian,session,browsing a comment section on a website,watching youtube video,0.620185,0.5625,0.057685
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,cace9eff-0bc6-5744-b39c-7c4d64f48c38,5fa13f9b,cace9eff,ontask,entertainment,0,guardian,guardian,The user is browsing files in a folder.,Watching a YouTube video of someone playing a video game (Expedition 33),0.61864,0.375,0.24364
b965f93d-4db1-5564-9979-60b274deb859,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,b965f93d,c2c524d7,entertainment,ontask,0,guardian,guardian,Browsing an adult website with many thumbnail images of adult content.,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.618376,0.4375,0.180876
446429a3-e27c-5596-89b7-1cc4f3387044,cace9eff-0bc6-5744-b39c-7c4d64f48c38,446429a3,cace9eff,ontask,entertainment,0,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Watching a YouTube video of someone playing a video game (Expedition 33),0.618088,0.578125,0.039963
8330fdcc-f68b-5c52-9abf-30110fed1bae,cace9eff-0bc6-5744-b39c-7c4d64f48c38,8330fdcc,cace9eff,process,entertainment,0,guardian,guardian,browsing Google,Watching a YouTube video of someone playing a video game (Expedition 33),0.618077,0.515625,0.102452
37433e1f-7e78-52bb-af11-18977670613a,4c16ed91-10cb-5fcd-90da-79eb1baceb33,37433e1f,4c16ed91,ontask,entertainment,0,guardian,guardian,Using ChatGPT to write an email,reading manga for entertainment,0.617955,0.234375,0.38358
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,710cf89d-f859-593e-a988-988f41bf6b0f,4dbc4ff2,710cf89d,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",0.617438,0.46875,0.148688
4c16ed91-10cb-5fcd-90da-79eb1baceb33,f543a490-cbee-51af-a579-2a0759c93f0f,4c16ed91,f543a490,entertainment,ontask,0,guardian,session,reading manga for entertainment,shopping online,0.617189,0.15625,0.460939
de3069f6-79ac-5020-b5c8-aa7cbb97e11d,f543a490-cbee-51af-a579-2a0759c93f0f,de3069f6,f543a490,entertainment,ontask,0,guardian,session,Watching a video game stream (Baldur's Gate 3),shopping online,0.616975,0.5625,0.054475
821a192e-e25b-5b99-b812-a92e3c26ede7,8fae381b-b939-561a-9b10-8ef4c18f1717,821a192e,8fae381b,entertainment,ontask,0,guardian,guardian,watching a youtube video,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",0.616715,0.453125,0.16359
4c16ed91-10cb-5fcd-90da-79eb1baceb33,eaa1fff2-4e54-5189-b894-6d46d636db4e,4c16ed91,eaa1fff2,entertainment,entertainment,1,guardian,guardian,reading manga for entertainment,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.616628,0.375,0.241628
8d1602df-d44b-56ed-a191-89ccd5740198,9564681e-3740-56c4-aebb-e91bbe5e8984,8d1602df,9564681e,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,Reading documentation and code,0.616537,0.5625,0.054037
cace9eff-0bc6-5744-b39c-7c4d64f48c38,e3548dcc-9539-5c64-9769-8a543bacffd1,cace9eff,e3548dcc,entertainment,entertainment,1,guardian,guardian,Watching a YouTube video of someone playing a video game (Expedition 33),Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.616444,0.65625,-0.039806
8c0d8dba-5ca5-57d3-b833-d15dd082223e,9564681e-3740-56c4-aebb-e91bbe5e8984,8c0d8dba,9564681e,entertainment,ontask,0,guardian,guardian,reading a novel,Reading documentation and code,0.616302,0.34375,0.272552
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,5fa13f9b,c1d0b2a7,ontask,process,0,guardian,guardian,The user is browsing files in a folder.,"Lock screen with time, date, weather, and wallpaper options",0.616009,0.546875,0.069134
8c0d8dba-5ca5-57d3-b833-d15dd082223e,94d26614-4322-5882-b6e9-83f76884af64,8c0d8dba,94d26614,entertainment,ontask,0,guardian,guardian,reading a novel,Browsing files in a folder named '01 Research',0.615783,0.25,0.365783
cace9eff-0bc6-5744-b39c-7c4d64f48c38,e308367d-523f-508c-ac1f-7f817ec62188,cace9eff,e308367d,entertainment,ontask,0,guardian,guardian,Watching a YouTube video of someone playing a video game (Expedition 33),reading an article on zenn.dev,0.613813,0.546875,0.066938
82e251b1-4374-54d7-b5aa-60f5774d6a50,ea373ba7-f95b-5d22-a163-0df3518581f3,82e251b1,ea373ba7,ontask,entertainment,0,guardian,session,editing a resume in Overleaf,watching youtube video,0.612984,0.46875,0.144234
61a4072b-3d43-5942-a0c8-798559da0890,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,61a4072b,e2da4cd4,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,browsing a comment section on a website,0.612536,0.5,0.112536
cb3697f2-a459-574f-bb6c-e9ee2944b558,e308367d-523f-508c-ac1f-7f817ec62188,cb3697f2,e308367d,ontask,ontask,1,guardian,guardian,editing a UAV image for structural damage,reading an article on zenn.dev,0.610746,0.4375,0.173246
b965f93d-4db1-5564-9979-60b274deb859,f543a490-cbee-51af-a579-2a0759c93f0f,b965f93d,f543a490,entertainment,ontask,0,guardian,session,Browsing an adult website with many thumbnail images of adult content.,shopping online,0.610466,0.40625,0.204216
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,f543a490-cbee-51af-a579-2a0759c93f0f,4dbc4ff2,f543a490,ontask,ontask,1,guardian,session,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,shopping online,0.609312,0.421875,0.187437
7b731675-22bc-5aea-97b4-6e4257cc09e7,b965f93d-4db1-5564-9979-60b274deb859,7b731675,b965f93d,ontask,entertainment,0,guardian,guardian,browsing files in a directory,Browsing an adult website with many thumbnail images of adult content.,0.608302,0.46875,0.139552
82e251b1-4374-54d7-b5aa-60f5774d6a50,cb3697f2-a459-574f-bb6c-e9ee2944b558,82e251b1,cb3697f2,ontask,ontask,1,guardian,guardian,editing a resume in Overleaf,editing a UAV image for structural damage,0.607737,0.609375,-0.001638
c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,c1d0b2a7,e2da4cd4,process,ontask,0,guardian,guardian,"Lock screen with time, date, weather, and wallpaper options",browsing a comment section on a website,0.607356,0.578125,0.029231
94d26614-4322-5882-b6e9-83f76884af64,cace9eff-0bc6-5744-b39c-7c4d64f48c38,94d26614,cace9eff,ontask,entertainment,0,guardian,guardian,Browsing files in a folder named '01 Research',Watching a YouTube video of someone playing a video game (Expedition 33),0.607263,0.484375,0.122888
aa018a39-834b-5c92-9d4d-7d262ab0a940,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,aa018a39,c1d0b2a7,ontask,process,0,guardian,guardian,Coding and running a script in a terminal,"Lock screen with time, date, weather, and wallpaper options",0.606226,0.46875,0.137476
9564681e-3740-56c4-aebb-e91bbe5e8984,ea373ba7-f95b-5d22-a163-0df3518581f3,9564681e,ea373ba7,ontask,entertainment,0,guardian,session,Reading documentation and code,watching youtube video,0.605634,0.640625,-0.034991
61a4072b-3d43-5942-a0c8-798559da0890,ea373ba7-f95b-5d22-a163-0df3518581f3,61a4072b,ea373ba7,ontask,entertainment,0,guardian,session,Analyzing sheet music and musical structure in a Notion document,watching youtube video,0.605098,0.53125,0.073848
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,ffc8db33-1d0f-51a0-99e3-da6f730124d7,4dbc4ff2,ffc8db33,ontask,process,0,guardian,session,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.604406,0.25,0.354406
7b53754b-34cb-5caa-bd5d-074bf0bff058,ea373ba7-f95b-5d22-a163-0df3518581f3,7b53754b,ea373ba7,ontask,entertainment,0,guardian,session,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,watching youtube video,0.604029,0.515625,0.088404
cb3697f2-a459-574f-bb6c-e9ee2944b558,f543a490-cbee-51af-a579-2a0759c93f0f,cb3697f2,f543a490,ontask,ontask,1,guardian,session,editing a UAV image for structural damage,shopping online,0.603651,0.203125,0.400526
94d26614-4322-5882-b6e9-83f76884af64,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,94d26614,c1d0b2a7,ontask,process,0,guardian,guardian,Browsing files in a folder named '01 Research',"Lock screen with time, date, weather, and wallpaper options",0.603544,0.4375,0.166044
7b731675-22bc-5aea-97b4-6e4257cc09e7,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,7b731675,c1d0b2a7,ontask,process,0,guardian,guardian,browsing files in a directory,"Lock screen with time, date, weather, and wallpaper options",0.603268,0.515625,0.087643
cb3697f2-a459-574f-bb6c-e9ee2944b558,ffc8db33-1d0f-51a0-99e3-da6f730124d7,cb3697f2,ffc8db33,ontask,process,0,guardian,session,editing a UAV image for structural damage,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.602082,0.21875,0.383332
